Source_Followings	Source_Followers	Sink_Followers	Common_Followings	Distance	Real
1165	147	1	0	3.0	-1
124	7	1	0	1.0	1
8	9	15	0	2000.0	-1
851	57	69	0	1.0	1
8	10	1505	1	1.0	1
22	8	1	0	4.0	-1
142	9	39	0	1.0	1
89	22	298	0	1.0	1
74	26	5	23	1.0	1
78	9	1	0	3.0	-1
1113	111	1	0	3.0	-1
172	36	34	20	1.0	1
1225	136	1	0	3.0	-1
466	7	7	0	1.0	1
242	22	2	0	3.0	-1
967	360	2	0	3.0	-1
812	145	6	0	1.0	1
265	52	1	0	3.0	-1
7	14	1	0	4.0	-1
44	17	2	0	3.0	-1
193	28	3	0	2.0	-1
446	38	421	0	1.0	1
136	22	1	0	3.0	-1
1496	77	97	0	1.0	1
1	187	260	0	1.0	1
179	48	1	0	3.0	-1
56	10	142	2	1.0	1
11	5	1	0	4.0	-1
63	19	1	0	3.0	-1
4	3	44	2	1.0	1
238	41	1	0	4.0	-1
274	96	35	0	1.0	1
23	1	50	0	1.0	1
24	5	1	0	4.0	-1
5	4	8	0	3.0	-1
268	209	9	0	3.0	-1
0	3	3	0	2000.0	-1
48	3	1	0	3.0	-1
52	87	269	14	1.0	1
160	130	2	0	1.0	1
455	131	356	18	1.0	1
56	173	156	35	1.0	1
3786	88	44	0	1.0	1
257	45	1	0	3.0	-1
46	4	1	0	3.0	-1
288	21	1789	9	1.0	1
371	14	1	0	4.0	-1
16829	899	14	0	1.0	1
5	95	47	4	1.0	1
97	27	1	0	1.0	1
1215	160	1	0	3.0	-1
78	2	7	0	1.0	1
57	32	69	0	1.0	1
720	58	172	0	1.0	1
38	9	7	0	3.0	-1
942	92	1	0	1.0	1
373	124	29	0	1.0	1
26	49	26	0	3.0	-1
125	31	1	0	4.0	-1
60	3	1	0	1.0	1
262	51	1	0	3.0	-1
67	34	1	0	4.0	-1
202	54	1213	26	1.0	1
78	97	161	0	3.0	-1
457	35	8	0	3.0	-1
126	11	639	2	1.0	1
3470	97	1	0	2.0	-1
223	267	136	5	1.0	1
11	7	10	0	1.0	1
415	27	292	16	1.0	1
4312	422	1	0	3.0	-1
1567	70	2	0	3.0	-1
1081	279	1	0	4.0	-1
216	25	1	0	3.0	-1
15	1	1	0	4.0	-1
2	10	1	0	4.0	-1
68	566	3	0	1.0	1
380	111	70	0	1.0	1
375	40	39	0	1.0	1
141	18	1	0	4.0	-1
654	56	348	0	1.0	1
72	2	237	0	1.0	1
1397	157	1	0	3.0	-1
1602	344	160	0	1.0	1
21	118	246	16	1.0	1
106	16	1	0	4.0	-1
52	7	3	0	3.0	-1
583	107	68	4	2.0	-1
1175	71	444	5	1.0	1
271	58	84	0	1.0	1
44	6	1	0	3.0	-1
221	26	7	0	1.0	1
332	97	74	0	1.0	1
357	22	6	0	1.0	1
10	3	1	0	1.0	1
91	33	2	0	3.0	-1
5	3	21	0	1.0	1
105	19	1	0	3.0	-1
47	6	4	0	1.0	1
132	10	1	0	1.0	1
79	87	1	0	3.0	-1
80	33	63	0	1.0	1
32	6	2	0	1.0	1
58	8	20	0	1.0	1
53	40	13	0	1.0	1
1	1	3	0	2000.0	-1
168	7	6	0	3.0	-1
70	33	22	0	1.0	1
99	33	41	0	1.0	1
148	75	3	0	3.0	-1
656	199	2	0	3.0	-1
683	147	1	0	3.0	-1
318	41	4	0	3.0	-1
232	53	351	18	1.0	1
162	67	1	0	3.0	-1
227	33	268	0	1.0	1
676	49	66	0	1.0	1
180	17	191	16	1.0	1
726	631	22	0	1.0	1
186	36	493	0	1.0	1
222	15	1	0	3.0	-1
208	10	1	0	3.0	-1
855	65	1	0	2.0	-1
349	37	161	0	1.0	1
183	16	1145	1	1.0	1
177	22	41	0	1.0	1
1	6	3	0	3.0	-1
813	147	1	0	1.0	1
1891	164	1	0	2.0	-1
97	8	1	0	4.0	-1
82	21	1	0	4.0	-1
254	187	19	48	1.0	1
77	7	6	0	3.0	-1
43	18	2	0	3.0	-1
3372	46	1	0	3.0	-1
131	19	487	0	1.0	1
122	80	224	51	1.0	1
0	2	1	0	2000.0	-1
24	3	158	6	1.0	1
115	46	1869	22	1.0	1
143	108	58	0	1.0	1
66	27	15	0	1.0	1
185	14	1	0	3.0	-1
119	4	4	0	4.0	-1
127	3	2	0	2.0	-1
2453	185	11	0	2.0	-1
387	179	1	0	3.0	-1
1225	107	594	50	1.0	1
2167	70	29	0	1.0	1
290	115	25	19	1.0	1
98	117	9	0	1.0	1
19	26	7	0	3.0	-1
2	4	2	0	4.0	-1
40	3	1	0	1.0	1
727	49	17	0	3.0	-1
346	22	11	0	3.0	-1
808	111	35	0	1.0	1
1573	13	9	0	1.0	1
773	73	1	0	3.0	-1
104	14	1	0	3.0	-1
288	7	33	0	1.0	1
458	119	88	0	1.0	1
247	7	245	0	1.0	1
339	95	515	102	1.0	1
325	51	1	0	3.0	-1
1988	150	3	0	1.0	1
25	5	2	0	1.0	1
107	16	4	0	1.0	1
3004	161	5	0	1.0	1
108	10	42	0	2.0	-1
97	312	1	0	3.0	-1
139	22	11	0	1.0	1
193	23	1	0	4.0	-1
3334	75	1	0	1.0	1
26	121	1	0	4.0	-1
201	95	173	9	1.0	1
1078	132	9	0	1.0	1
936	172	242	21	1.0	1
97	2	28	0	1.0	1
357	26	1	0	4.0	-1
241	24	2	0	3.0	-1
119	23	26	0	1.0	1
201	24	598	31	1.0	1
245	22	1	0	4.0	-1
997	45	4	0	3.0	-1
299	69	250	0	1.0	1
150	11	2	0	3.0	-1
108	34	1	0	2.0	-1
2	1	4	0	1.0	1
104	29	351	1	1.0	1
74	23	44	31	1.0	1
501	71	44	39	1.0	1
292	44	7	0	1.0	1
62	1	1	0	4.0	-1
27	3	2	0	1.0	1
220	19	63	0	1.0	1
52	3	9	0	1.0	1
7	108	174	0	1.0	1
447	36	8	0	2.0	-1
412	148	33	0	1.0	1
177	18	7	0	1.0	1
27	3	41	0	1.0	1
73	24	46	0	1.0	1
71	4	1	0	4.0	-1
707	33	1	0	1.0	1
503	71	1	0	1.0	1
91	22	8	0	1.0	1
292	9	125	44	1.0	1
469	14	34	0	1.0	1
51152	1211	1	0	3.0	-1
444	67	2	0	3.0	-1
9	1	1	0	4.0	-1
144	23	23	0	2.0	-1
247	170	2	0	3.0	-1
373	86	47	0	1.0	1
1	2	1	0	4.0	-1
13	4	40	0	1.0	1
198	43	1	0	3.0	-1
174	35	3	0	3.0	-1
69	319	1	0	3.0	-1
42	2	1	0	3.0	-1
77	14	1	0	1.0	1
293	198	418	36	1.0	1
104	36	318	15	1.0	1
29	36	148	5	1.0	1
0	13	1	0	2000.0	-1
168	21	1	0	3.0	-1
220	6	1	0	4.0	-1
935	78	1	0	3.0	-1
2162	304	20	0	1.0	1
238	75	14	0	2.0	-1
5217	217	28	0	1.0	1
1986	114	6	0	1.0	1
61238	1350	1	0	1.0	1
643	61	25	0	1.0	1
223	17	1	0	3.0	-1
375	273	1	0	3.0	-1
663	41	46	0	1.0	1
111	20	1	0	3.0	-1
142	59	54	0	1.0	1
317	53	57	0	1.0	1
115	5	10	0	1.0	1
177	41	24	0	1.0	1
270	43	80	0	1.0	1
306	39	1	0	3.0	-1
33	5	1	0	4.0	-1
3938	86	5	0	1.0	1
359	69	2	0	4.0	-1
97	163	1	0	3.0	-1
51	3	4	0	4.0	-1
57	15	2	0	1.0	1
14	24	538	3	1.0	1
6	6	1	0	5.0	-1
12	3	10	0	1.0	1
34	26	12	8	1.0	1
13	10	2	0	4.0	-1
92	118	886	12	1.0	1
12	10	142	7	1.0	1
131	67	2	0	4.0	-1
11	1	5	0	1.0	1
1979	90	1	0	1.0	1
83	17	209	7	1.0	1
156	33	19	0	3.0	-1
2	2	2	0	4.0	-1
262	327	1	0	4.0	-1
138	58	1	0	4.0	-1
298	419	1	0	3.0	-1
37	139	6	0	1.0	1
820	85	3	0	1.0	1
383	782	1	0	3.0	-1
48	4	1	0	4.0	-1
3	11	1	0	4.0	-1
430	121	1	0	3.0	-1
235	40	1	0	4.0	-1
70	32	1	0	4.0	-1
1470	131	1	0	4.0	-1
2507	243	1	0	3.0	-1
1	38	2664	0	1.0	1
159	19	28	0	2.0	-1
1019	93	12	0	2.0	-1
35	10	1	0	4.0	-1
888	27	1	0	3.0	-1
216	317	1	0	3.0	-1
323	43	385	0	1.0	1
514	88	2	0	3.0	-1
56	339	4	0	3.0	-1
115	12	1	0	3.0	-1
1364	218	2	0	1.0	1
59	23	39	35	1.0	1
105	119	458	23	1.0	1
28	22	1	0	4.0	-1
22	10	163	0	1.0	1
14	29	2239	3	1.0	1
58	5	3	0	4.0	-1
175	49	2	0	3.0	-1
34	26	36	24	1.0	1
8	57	11	0	1.0	1
7401	153	1	0	4.0	-1
13	573	1	0	4.0	-1
47	15	23	0	1.0	1
1462	77	5	0	1.0	1
43	6	36	0	1.0	1
942	38	4	0	1.0	1
1320	83	1	0	3.0	-1
435	30	342	5	1.0	1
139	12	1	0	1.0	1
363	77	5	0	3.0	-1
269	413	38	0	1.0	1
75	7	2294	34	1.0	1
15	1	37	4	1.0	1
187	2358	8	0	1.0	1
1292	102	2821	534	1.0	1
260	63	8	0	1.0	1
1322	79	286	0	1.0	1
271	76	3	0	3.0	-1
47364	672	1	0	2.0	-1
0	39	1	0	2000.0	-1
3154	233	1	0	2.0	-1
237	113	49	0	1.0	1
284	77	3	0	1.0	1
174	110	1	0	3.0	-1
819	172	6	0	1.0	1
2	18	1	0	2000.0	-1
304	140	15	0	1.0	1
251	67	9	0	3.0	-1
26	4	4	0	1.0	1
892	19	288	0	1.0	1
200	86	2	0	3.0	-1
65	18	1	0	4.0	-1
87	66	678	9	1.0	1
13	15	1	0	4.0	-1
931	83	110	0	1.0	1
503	80	1	0	3.0	-1
385	43	207	0	1.0	1
648	189	2	0	3.0	-1
45	2	4	0	1.0	1
66	11	3	0	1.0	1
54	55	1	0	3.0	-1
10936	321	3	0	2.0	-1
60	20	1	0	4.0	-1
150	58	42	0	1.0	1
515	131	2	0	3.0	-1
3529	109	56	0	1.0	1
1329	56	1	0	3.0	-1
155	153	561	10	1.0	1
294	62	1117	20	1.0	1
227	24	1	0	1.0	1
191	9	4	0	3.0	-1
19	8	272	12	1.0	1
164	112	7	0	2.0	-1
151	69	111	61	1.0	1
5	4	1	0	4.0	-1
205	104	2	0	3.0	-1
53	3	1	0	3.0	-1
713	432	5	0	2.0	-1
538	17	3	0	3.0	-1
364	49	1	0	3.0	-1
773	73	340	0	1.0	1
610	111	1	0	3.0	-1
107	37	1	0	3.0	-1
62	7	26	0	1.0	1
3572	426	138	0	1.0	1
38	12	189	0	1.0	1
2511	108	1	0	3.0	-1
5595	685	105	0	1.0	1
4203	87	86	0	1.0	1
715	32	20	18	1.0	1
197	284	1	0	3.0	-1
255	78	2	0	3.0	-1
127	33	3	0	3.0	-1
99	14	1	0	3.0	-1
165	59	1	0	4.0	-1
20	9	32	3	1.0	1
389	69	698	1	1.0	1
558	37	1	0	3.0	-1
193	91	14	0	1.0	1
106	30	1	0	3.0	-1
25	4	1	0	1.0	1
307	165	1	0	3.0	-1
223	13	1	0	4.0	-1
971	54	1	0	4.0	-1
94	5	13	0	1.0	1
17	2	1	0	1.0	1
42	6	1	0	1.0	1
5	1	4	0	1.0	1
15	14	357	6	1.0	1
538	191	134	0	1.0	1
55	16	314	35	1.0	1
212	82	1	0	1.0	1
106	3	637	0	1.0	1
49	9	2	0	3.0	-1
59	210	664	0	1.0	1
34	7	1	0	3.0	-1
85	1	1	0	3.0	-1
1433	31	1	0	3.0	-1
132	45	2	0	2.0	-1
829	168	16	0	1.0	1
19	55	335	0	1.0	1
11	5	1	0	3.0	-1
29	16	313	0	1.0	1
426	48	1	0	3.0	-1
4	2	1	0	4.0	-1
6	4	1	0	3.0	-1
3358	404	5	0	1.0	1
200	22	1	0	3.0	-1
430	708	1	0	3.0	-1
510	24	1	0	4.0	-1
509	19	1	0	3.0	-1
16762	434	1	0	3.0	-1
363	31	1	0	3.0	-1
525	94	1	0	3.0	-1
146	6	122	0	1.0	1
238	10	38	0	3.0	-1
260	24	274	12	1.0	1
528	55	6	0	3.0	-1
727	12	1	0	3.0	-1
1536	54	1	0	2.0	-1
121	65	1	0	3.0	-1
1900	161	330	0	1.0	1
436	118	1	0	3.0	-1
133	13	107	0	1.0	1
1280	199	25	0	1.0	1
0	16	9	0	2000.0	-1
320	27	57	21	1.0	1
951	18	1	0	3.0	-1
28	8	107	0	1.0	1
638	76	6	0	3.0	-1
2569	153	80	8	1.0	1
357	22	1	0	2.0	-1
49	5	7	0	3.0	-1
701	143	69	0	1.0	1
338	92	2951	1	1.0	1
7	10	306	2	1.0	1
240	195	60	0	1.0	1
801	14	7	0	1.0	1
8	99	16	0	1.0	1
160	19	2	0	3.0	-1
78	4	1	0	1.0	1
2	2	3	0	4.0	-1
483	43	1	0	2.0	-1
91	3	1	0	1.0	1
78	16	14	0	1.0	1
659	59	1	0	4.0	-1
323	64	43	0	1.0	1
33	24	2	0	3.0	-1
268	61	523	50	1.0	1
234	90	11	0	1.0	1
74	23	16	0	1.0	1
183	145	74	0	2.0	-1
764195	4841	1	0	3.0	-1
334	196	1	0	3.0	-1
40	7	3	0	1.0	1
32	12	16	0	4.0	-1
117	17	919	5	1.0	1
14	1	12	0	1.0	1
426	378	1	0	3.0	-1
358	42	14	0	1.0	1
593	70	84	0	1.0	1
1740	39	1	0	3.0	-1
232	225	9	0	1.0	1
199	97	53	7	1.0	1
53	19	44	0	1.0	1
311	31	182	0	1.0	1
502	21	1	0	3.0	-1
111	28	333	24	1.0	1
37	2	12	0	1.0	1
194	13	2	0	3.0	-1
119	57	14	0	2.0	-1
234	44	10	0	1.0	1
250	23	74	3	1.0	1
252	24	10	0	1.0	1
4940	232	2	0	1.0	1
3785	299	1	0	2.0	-1
555	12	1	0	3.0	-1
350	56	2	0	1.0	1
404	106	1	0	4.0	-1
5	2	1	0	5.0	-1
31	279	1	0	4.0	-1
0	2	1	0	2000.0	-1
54	26	1	0	4.0	-1
201	123	1	0	3.0	-1
238	215	2605	45	1.0	1
122	55	4	0	3.0	-1
259	66	1	0	4.0	-1
133	58	43	10	1.0	1
616	70	3	0	3.0	-1
359	105	13	0	1.0	1
5	4	3	0	5.0	-1
32	4	218	0	1.0	1
248	15	13	0	3.0	-1
175	22	15	0	3.0	-1
381	480	1	0	1.0	1
1	1	1	0	4.0	-1
673	98	94	0	1.0	1
172	87	1	0	3.0	-1
1666	34	52	0	1.0	1
49	16	1	0	4.0	-1
73	11	98	0	3.0	-1
194	47	1	0	3.0	-1
82	5	1	0	3.0	-1
32	13	1	0	3.0	-1
12	6	18	0	1.0	1
383	103	27	0	1.0	1
1053	194	2921	17	1.0	1
12	6	17	0	1.0	1
0	17	2	0	2000.0	-1
78	17	1	0	3.0	-1
114	52	287	0	1.0	1
1187	132	1	0	2.0	-1
447	127	1	0	3.0	-1
41	6	1	0	3.0	-1
233	19	1	0	1.0	1
84	18	1	0	3.0	-1
26	37	8	0	1.0	1
392	88	798	23	1.0	1
2145	214	1	0	3.0	-1
62	14	1	0	3.0	-1
1225	93	1	0	3.0	-1
6	1	54	0	1.0	1
416	22	160	0	1.0	1
8	42	1	0	4.0	-1
366	266	148	0	1.0	1
67	7	9	0	1.0	1
33	20	1	0	3.0	-1
223	21	26	0	1.0	1
684	88	2	0	1.0	1
75	13	1	0	1.0	1
173	29	1	0	3.0	-1
1158	199	30	0	1.0	1
86	7	28	0	1.0	1
412	142	5	0	3.0	-1
546	55	1	0	3.0	-1
387	82	28	0	1.0	1
757	70	1	0	3.0	-1
243	84	1590	80	1.0	1
2	2	2	0	1.0	1
123	11	1	0	1.0	1
18	8	1	0	1.0	1
121	170	1	0	4.0	-1
327	70	4	0	3.0	-1
176	45	1	0	3.0	-1
137	15	10	0	2.0	-1
131	15	3	0	2.0	-1
201	521	16	0	1.0	1
92	8	6	0	3.0	-1
1498	441	1	0	3.0	-1
561	69	20	0	1.0	1
359	69	250	0	1.0	1
358	27	17	0	1.0	1
37	18	1	0	4.0	-1
361	121	45	23	1.0	1
88	29	1	0	2.0	-1
348	45	1	0	3.0	-1
162	82	1	0	4.0	-1
31	20	1	0	4.0	-1
480	32	2	0	1.0	1
2	6	152	0	1.0	1
90	91	1	0	3.0	-1
741	104	2084	104	1.0	1
181	66	285	0	1.0	1
125	33	1	0	3.0	-1
261	6	3	0	1.0	1
146	34	5	0	1.0	1
311	31	43	0	1.0	1
62	8	9	0	3.0	-1
2435	108	2	0	4.0	-1
694	72	84	0	1.0	1
39	4	377	3	1.0	1
42	26	1	0	4.0	-1
2	8	19	1	1.0	1
505	49	3	0	1.0	1
69	4	1	0	3.0	-1
92	77	1	0	1.0	1
381	189	30	6	1.0	1
106	11	1	0	4.0	-1
368	56	740	34	1.0	1
126	15	77	0	1.0	1
162	61	1	0	3.0	-1
101	70	6	0	1.0	1
309	20	1	0	3.0	-1
205	32	1	0	3.0	-1
64	7	121	11	2.0	-1
208	30	229	0	1.0	1
166	82	40	0	1.0	1
119	21	5	0	1.0	1
47	7	34	0	1.0	1
155	2	6	0	3.0	-1
2092	149	19	0	1.0	1
85	57	1	0	3.0	-1
456	93	4	0	3.0	-1
86	1	1	0	2.0	-1
38	4	2431	4	1.0	1
271	29	23	0	1.0	1
168	35	1	0	3.0	-1
16	8	3	0	4.0	-1
36	18	3	0	3.0	-1
142	15	117	0	1.0	1
52	8	3	0	3.0	-1
76	61	1	0	4.0	-1
699	45	3	0	1.0	1
522	116	17	0	1.0	1
1804	517	152	0	1.0	1
104	17	1	0	1.0	1
564	41	2	0	1.0	1
1479	99	18	0	2.0	-1
40	19	1	0	4.0	-1
45	25	1	0	3.0	-1
404	134	1820	118	1.0	1
205	48	18	0	1.0	1
117	28	1	0	3.0	-1
110	68	2	0	3.0	-1
1694	180	259	0	1.0	1
169	38	137	0	1.0	1
1668	34	1	0	2.0	-1
91	14	3	0	3.0	-1
37	1	1	0	4.0	-1
515	33	1	0	3.0	-1
2001	68	2	0	3.0	-1
38	9	1	0	4.0	-1
78	7	1	0	4.0	-1
11	6	40	3	1.0	1
116	39	2	0	3.0	-1
28	1	1	0	1.0	1
6	4	894	0	1.0	1
3195	206	1	0	2.0	-1
389	14	2	0	1.0	1
480	30	6	0	1.0	1
560	41	1	0	3.0	-1
160	18	2	0	1.0	1
16	13	1	0	4.0	-1
1762	362	36	0	1.0	1
699	102	2	0	3.0	-1
48	8	5	0	1.0	1
107	269	7	0	3.0	-1
305	7	1	0	4.0	-1
400	10	38	0	1.0	1
270	80	1	0	3.0	-1
1410	83	3	0	3.0	-1
100	47	6	0	1.0	1
487	194	159	64	1.0	1
94	23	12	0	1.0	1
509	31	2	0	1.0	1
1080	85	1	0	3.0	-1
614	54	1	0	3.0	-1
216	11	1	0	1.0	1
319	116	1	0	3.0	-1
37	11	1	0	4.0	-1
156	8	144	14	1.0	1
287	79	84	0	1.0	1
116	10	2	0	2.0	-1
40	17	13	0	1.0	1
159	45	165	21	1.0	1
327	272	12	0	1.0	1
12479	898	12	0	3.0	-1
214	1141	14	0	1.0	1
40	3	3	0	1.0	1
1	3	1	0	2000.0	-1
33	2	1	0	1.0	1
1545	46	1266	0	1.0	1
17372	286	5	0	1.0	1
137	45	107	0	1.0	1
279	12	1	0	3.0	-1
110	9	20	0	1.0	1
93	4	70	0	1.0	1
2592	437	1	0	3.0	-1
77	12	2	0	1.0	1
121	5	1	0	1.0	1
11	43	1	0	5.0	-1
66	12	2	0	3.0	-1
197	425	39	0	3.0	-1
9020	351	73	0	1.0	1
152	16	2	0	1.0	1
113	14	202	0	1.0	1
1136	194	27	0	1.0	1
491	422	1	0	1.0	1
254	20	1	0	3.0	-1
355	81	1	0	3.0	-1
398	51	15	0	1.0	1
52	10	1	0	1.0	1
135	39	1	0	3.0	-1
331	17	3	0	1.0	1
79	3	55	0	1.0	1
500	50	373	2	1.0	1
38714	471	1	0	1.0	1
118	9	1	0	3.0	-1
90	21	1	0	3.0	-1
19	413	670	1	1.0	1
123	28	2	0	1.0	1
13	1	7	0	2000.0	-1
41	11	1	0	4.0	-1
429	157	11	0	1.0	1
116	3	1	0	1.0	1
46	10	1	0	4.0	-1
3160	59	7	0	3.0	-1
665	46	4	0	1.0	1
50	4	1	0	1.0	1
216	317	4	0	1.0	1
4350	189	197	0	1.0	1
28	2	1	0	3.0	-1
436	31	1	0	2.0	-1
284	185	127	15	1.0	1
897	38	1	0	3.0	-1
1714	93	3	0	3.0	-1
7009	593	2	0	3.0	-1
22	7	10	0	1.0	1
152	17	295	9	1.0	1
676	50	3	0	1.0	1
13	14	1	0	4.0	-1
89	17	38	0	1.0	1
791	29	9	0	1.0	1
91	7	1	0	1.0	1
11	1	1	0	4.0	-1
283	101	1	0	3.0	-1
55	49	6	0	1.0	1
2245	30	2	0	3.0	-1
38	8	5	0	1.0	1
3967	102	95	0	1.0	1
34	3	8	0	4.0	-1
164	99	1	0	3.0	-1
64	50	2	0	1.0	1
503	80	11	0	1.0	1
296	93	10	0	3.0	-1
1441	124	127	32	1.0	1
442	90	1	0	3.0	-1
58	165	12	0	3.0	-1
12	6	13	0	1.0	1
153	38	19	0	1.0	1
53	36	351	2	1.0	1
13	7	1	0	3.0	-1
11	4	1	0	3.0	-1
6	3	4	2	1.0	1
118	17	6	0	1.0	1
63	34	345	4	1.0	1
95	9	15	0	1.0	1
6154	113	867	0	1.0	1
955	152	13	0	3.0	-1
1935	835	5	0	1.0	1
199	25	72	0	3.0	-1
1087	58	27	0	1.0	1
3037	451	1	0	3.0	-1
432	1	1	0	3.0	-1
1656	214	21	0	1.0	1
4	10	67	0	1.0	1
134	77	29	0	3.0	-1
246	9	1	0	3.0	-1
1935	83	1	0	1.0	1
3535	83	1	0	3.0	-1
356	79	1	0	3.0	-1
1818	242	14	0	1.0	1
689	77	1	0	3.0	-1
7	12	12	2	1.0	1
30	7	359	0	1.0	1
73	6	2	0	4.0	-1
296	60	2	0	3.0	-1
122	35	5	0	3.0	-1
3851	252	1	0	2.0	-1
122	24	33	0	1.0	1
692	62	12	0	3.0	-1
1105	47	66	0	1.0	1
43	2	1	0	4.0	-1
8	2	1	0	1.0	1
130	40	2	0	3.0	-1
142	15	1	0	4.0	-1
168	43	1	0	4.0	-1
257	45	49	11	1.0	1
200	56	29	0	1.0	1
53	9	11	16	1.0	1
167	18	77	5	1.0	1
11	2	13	0	1.0	1
75	15	1	0	4.0	-1
8881	157	902	0	1.0	1
317	81	256	0	1.0	1
2507	243	1	0	3.0	-1
345	6	2	0	3.0	-1
83	10	1	0	4.0	-1
380	53	2	0	1.0	1
4963	336	4	0	2.0	-1
121	39	7	0	3.0	-1
24	2	1	0	4.0	-1
226	25	1914	11	1.0	1
641	191	46	45	1.0	1
37	2	2	0	1.0	1
1253	99	1	0	4.0	-1
18915	1036	3	0	1.0	1
120	29	2	0	2.0	-1
221	72	2	0	3.0	-1
287	33	588	6	1.0	1
178	25	2	0	3.0	-1
71	11	1	0	3.0	-1
623	63	1	0	3.0	-1
10066	604	26	0	1.0	1
129	34	14	0	1.0	1
56	18	15	0	3.0	-1
1825	932	146	76	1.0	1
57	10	83	0	1.0	1
33	108	95	0	1.0	1
264	39	106	0	1.0	1
139	14	55	0	1.0	1
60	14	1	0	1.0	1
433	138	1	0	4.0	-1
368	75	74	0	1.0	1
145	146	7	0	1.0	1
177	7	2	0	4.0	-1
79	44	1	0	1.0	1
375	55	2	0	3.0	-1
288	12	7	0	1.0	1
41	10	7	10	1.0	1
333	59	1	0	1.0	1
45	5	1	0	4.0	-1
38	3	1	0	4.0	-1
646	53	1	0	3.0	-1
1	3	468	0	1.0	1
0	3	1	0	2000.0	-1
283	15	6	0	1.0	1
71	56	2	0	4.0	-1
2451	64	1	0	3.0	-1
304	71	3	0	1.0	1
306	101	1	0	3.0	-1
45	8	9	0	1.0	1
60	45	323	5	1.0	1
107	61	31	0	1.0	1
583	72	11	0	1.0	1
126	38	4	0	1.0	1
276	34	38	0	1.0	1
214	57	3	0	3.0	-1
4655	484	3	0	2.0	-1
440	53	79	0	1.0	1
822	113	1087	70	1.0	1
1	5	36	0	1.0	1
223	267	1	0	4.0	-1
23146	733	226	0	1.0	1
194	254	64	39	1.0	1
8836	817	4	0	3.0	-1
669	89	227	5	1.0	1
5	5	8	0	1.0	1
3	93	1	0	4.0	-1
17	3	3	0	1.0	1
142	29	125	0	2.0	-1
3060	293	1	0	4.0	-1
70	17	11	0	4.0	-1
353	47	3	0	3.0	-1
177	54	38	0	1.0	1
222	61	160	40	1.0	1
69	7	1	0	3.0	-1
4175	120	10	0	2.0	-1
9	21	1	0	2000.0	-1
153	14	5	0	3.0	-1
94	16	7	0	1.0	1
199	17	360	18	1.0	1
23	5	5	0	1.0	1
1928	77	4	0	2.0	-1
8658	336	2	0	2.0	-1
201	56	1	0	3.0	-1
1072	110	3	0	3.0	-1
7	4	250	4	1.0	1
701	48	119	162	1.0	1
110	9	2	0	4.0	-1
803	157	163	15	1.0	1
17	5	104	6	1.0	1
59	11	300	1	1.0	1
332	34	1	0	3.0	-1
4	3	1	0	2000.0	-1
4963	336	3	0	2.0	-1
479	2	1	0	3.0	-1
59	15	142	0	1.0	1
2526	234	564	0	1.0	1
691	68	1	0	3.0	-1
49	40	3	0	4.0	-1
332	148	39	0	1.0	1
88	7	1	0	4.0	-1
1326	98	81	0	1.0	1
197	67	2	0	3.0	-1
218	58	23	0	1.0	1
7	108	548	0	1.0	1
57	153	1	0	3.0	-1
4	3	44	2	1.0	1
249	55	123	0	1.0	1
999	82	22	0	1.0	1
161	49	195	0	1.0	1
45	9	2	0	2.0	-1
425	64	1	0	3.0	-1
24	3	10	0	1.0	1
22	2	1	0	4.0	-1
155	30	1	0	1.0	1
576	149	91	0	1.0	1
734	103	1	0	3.0	-1
1	2	6	0	1.0	1
143	131	7	0	3.0	-1
59	13	11	0	3.0	-1
238	920	1	0	4.0	-1
372	125	1	0	3.0	-1
121	49	3	0	3.0	-1
64	19	462	1	1.0	1
94	34	14	0	1.0	1
2177	60	2	0	3.0	-1
251	34	1	0	3.0	-1
1005	20	1	0	3.0	-1
426	44	2	0	1.0	1
106	7	62	0	1.0	1
97	56	1	0	3.0	-1
11	5	1	0	4.0	-1
15	64	1	0	4.0	-1
525	76	1	0	4.0	-1
816	186	76	0	1.0	1
286	65	2	0	4.0	-1
74	26	293	2	1.0	1
16	4	238	3	1.0	1
100	71	9	0	3.0	-1
35	66	10	0	3.0	-1
534	14	59	0	1.0	1
109	3	1	0	3.0	-1
153	30	3	0	1.0	1
855	78	1	0	4.0	-1
87	103	68	0	1.0	1
39	60	11	0	1.0	1
167	46	1	0	4.0	-1
73	14	39	0	1.0	1
194	25	4	0	2.0	-1
138	120	1	0	4.0	-1
212	32	10	0	1.0	1
53	32	2	0	4.0	-1
834	40	2	0	3.0	-1
1425	155	450	176	1.0	1
101	5	1	0	3.0	-1
369	7	2	0	1.0	1
67	56	1	0	3.0	-1
0	2	2	0	2000.0	-1
82	7	16	0	3.0	-1
89	22	49	0	3.0	-1
56	32	30	0	1.0	1
23	195	164	2	1.0	1
22	82	19	0	1.0	1
38	15	138	2	1.0	1
14140	263	1	0	2.0	-1
315	169	249	0	1.0	1
284	180	1	0	4.0	-1
6	3	1	0	4.0	-1
184	10	1	0	3.0	-1
99	8	5	0	1.0	1
254	84	14	26	1.0	1
46	13	37	0	3.0	-1
22	16	1	0	4.0	-1
7	4	10	0	1.0	1
3797	80	2	0	4.0	-1
5	53	71	4	1.0	1
262	29	142	0	1.0	1
2112	146	1	0	3.0	-1
452	34	2	0	3.0	-1
524	77	4	0	3.0	-1
11	2	2	0	1.0	1
89	17	1	0	1.0	1
180	94	1	0	1.0	1
