Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
4065415	3361377	317	40	4841	0	27	0.08517350157728706	121.025	4	12
466267	2612122	328	22	18	0	0	0.0	0.8181818181818182	3	0
3476508	4701417	63	3	305	0	10	0.15873015873015872	101.66666666666667	9	0
3023496	1008832	7	8	1	0	0	0.0	0.125	0	0
1159038	3031503	256	7	180	0	2	0.0078125	25.714285714285715	1	0
914388	3738960	2	122	29	0	0	0.0	0.23770491803278687	1	0
4653270	4760625	29	4	77	0	2	0.06896551724137931	19.25	1	1
1034643	553041	293	198	455	0	16	0.05460750853242321	2.297979797979798	6	14
4731167	434282	69	8	6	0	0	0.0	0.75	1	0
2280977	539996	47	2	51	0	0	0.0	25.5	1	0
2980119	3439139	2068	154	231	0	0	0.0	1.5	5	0
4711305	3088957	70	208	146	0	6	0.08571428571428572	0.7019230769230769	2	12
4388399	1613971	123	69	844	0	7	0.056910569105691054	12.231884057971014	13	14
1787267	1368451	22	6	18	0	0	0.0	3.0	1	0
1281156	3964192	196	21	3	0	0	0.0	0.14285714285714285	2	0
748911	1290482	687	435	1	0	0	0.0	0.0022988505747126436	1	0
3181364	3133475	861	260	157	0	5	0.005807200929152149	0.6038461538461538	1	0
1924872	4810126	5715	361	29	0	0	0.0	0.08033240997229917	19	0
2197375	2947709	1498	441	174	0	0	0.0	0.3945578231292517	27	0
2249058	3600575	131	67	38	0	0	0.0	0.5671641791044776	2	0
2013943	4457717	304	135	28	0	0	0.0	0.2074074074074074	2	0
3040909	2997398	88	26	89	0	0	0.0	3.423076923076923	1	0
827690	3143946	65	5	172	0	2	0.03076923076923077	34.4	1	1
4533803	2576743	48	8	154	0	0	0.0	19.25	2	0
1835137	1160715	34	11	3	0	0	0.0	0.2727272727272727	1	0
2476800	358807	334	132	72	0	0	0.0	0.5454545454545454	1	0
4407691	4373207	9	234	146	0	0	0.0	0.6239316239316239	1	0
4629608	321701	226	58	100	0	14	0.061946902654867256	1.7241379310344827	5	3
4189780	3312625	454	64	31	0	0	0.0	0.484375	6	0
2250016	3204451	26	37	10	0	0	0.0	0.2702702702702703	1	0
2112102	1180619	13	1	107	0	0	0.0	107.0	1	0
3888782	4321895	86	7	515	0	6	0.06976744186046512	73.57142857142857	9	1
2973100	2506250	116	54	118	0	12	0.10344827586206896	2.185185185185185	9	10
577206	577206	187	31	31	0	187	1.0	1.0	30	30
4135599	1965188	329	1648	19	0	0	0.0	0.011529126213592233	4	0
4481664	2008967	413	24	298	0	40	0.09685230024213075	12.416666666666666	19	1
359225	2586853	211	27	210	0	23	0.10900473933649289	7.777777777777778	17	1
2337678	2341315	352	44	27	0	0	0.0	0.6136363636363636	1	0
4195486	517644	174	24	2203	0	2	0.011494252873563218	91.79166666666667	7	1
3380826	2710011	665	271	380	0	25	0.03759398496240601	1.4022140221402215	32	21
495782	2967420	262	18	47	0	1	0.003816793893129771	2.611111111111111	1	0
4449749	3779776	300	39	136	0	5	0.016666666666666666	3.4871794871794872	7	0
773149	997874	926	202	29	0	0	0.0	0.14356435643564355	2	0
2926344	645930	49	12	37	0	8	0.16326530612244897	3.0833333333333335	4	3
3682653	4569493	80	31	2	0	0	0.0	0.06451612903225806	1	0
2724167	1409220	1	123	36	0	1	1.0	0.2926829268292683	1	3
3068881	1419130	228	38	350	0	0	0.0	9.210526315789474	1	0
4237624	2209323	257	62	116	0	2	0.007782101167315175	1.8709677419354838	4	0
2323174	4287866	214	6	22	0	0	0.0	3.6666666666666665	1	0
1945087	3547322	662	246	8	0	0	0.0	0.032520325203252036	1	0
3745112	4657681	185	39	25	0	10	0.05405405405405406	0.6410256410256411	5	6
2221664	4215843	31	2	92	0	0	0.0	46.0	1	0
3384956	1675400	44	14	508	0	6	0.13636363636363635	36.285714285714285	4	0
705742	3355045	299	8	17	0	0	0.0	2.125	2	0
4525161	4831704	184	28	2	0	0	0.0	0.07142857142857142	1	0
966488	1283766	247	7	4	0	0	0.0	0.5714285714285714	1	0
4487273	2327413	28	13	5	0	0	0.0	0.38461538461538464	2	0
883836	1943610	1380	421	3	0	0	0.0	0.007125890736342043	0	0
2912155	1477673	17	4	25	0	0	0.0	6.25	1	0
12736	12736	28	8	8	0	28	1.0	1.0	8	8
14861	1482793	272	276	43	0	0	0.0	0.15579710144927536	3	0
3889690	433673	17	10	8	0	2	0.11764705882352941	0.8	1	0
771635	1990560	55	4	6	0	0	0.0	1.5	0	0
3292319	3358158	140	37	218	0	0	0.0	5.891891891891892	2	0
3757429	4529070	17	5	37	0	0	0.0	7.4	1	0
1604785	4830703	1999	139	54	0	0	0.0	0.38848920863309355	5	0
644666	2328712	68	12	28	0	0	0.0	2.3333333333333335	1	0
4704340	4303282	30	55	60	0	7	0.23333333333333334	1.0909090909090908	3	8
4858238	4551420	20	1	71	0	0	0.0	71.0	1	0
4435246	3562621	12	3	76	0	2	0.16666666666666666	25.333333333333332	2	2
4360598	2215610	21	14	2	0	0	0.0	0.14285714285714285	2	0
2733218	456462	28	19	1	0	0	0.0	0.05263157894736842	1	0
3688432	3160057	100	50	2358	0	0	0.0	47.16	16	0
2498662	3939198	535	91	6	0	0	0.0	0.06593406593406594	1	0
2554379	3106424	87	13	4	0	0	0.0	0.3076923076923077	1	0
26287	52698	264	43	15	0	0	0.0	0.3488372093023256	3	0
3896103	3689961	46	14	199	0	1	0.021739130434782608	14.214285714285714	1	1
1017747	660745	34	160	4	0	0	0.0	0.025	1	0
3033875	3789638	111	81	1	0	0	0.0	0.012345679012345678	1	0
3134546	3954325	21	12	1743	0	0	0.0	145.25	1	2
1843336	3879842	85	43	6	0	2	0.023529411764705882	0.13953488372093023	1	0
607378	3224649	404	90	72	0	0	0.0	0.8	7	0
2277070	788980	4932	751	32	0	0	0.0	0.0426098535286285	2	0
2919650	4103612	25	16	932	0	3	0.12	58.25	3	1
4591703	1648481	89	36	76	0	8	0.0898876404494382	2.111111111111111	6	2
1260934	453257	46	14	88	0	0	0.0	6.285714285714286	1	0
1397682	4191410	25	13	1590	0	1	0.04	122.3076923076923	1	0
3718695	756496	450	147	7	0	0	0.0	0.047619047619047616	2	0
141916	2452349	18	11	51	0	6	0.3333333333333333	4.636363636363637	4	4
3237295	4609188	119	57	54	0	0	0.0	0.9473684210526315	1	0
2239708	4027887	52	36	15	0	0	0.0	0.4166666666666667	1	0
1006924	3164662	53	158	30	0	0	0.0	0.189873417721519	1	0
2989900	3539385	1026	153	70	0	28	0.02729044834307992	0.45751633986928103	15	14
1810293	1115820	76	5	78	0	0	0.0	15.6	4	0
1700044	912943	94	16	5	0	0	0.0	0.3125	1	0
4510122	2981537	410	76	1252	0	37	0.09024390243902439	16.473684210526315	14	7
2883646	736215	245	4	27	0	0	0.0	6.75	3	0
4297001	3051068	100	40	94	0	21	0.21	2.35	23	12
2616483	3021833	72	19	15	0	0	0.0	0.7894736842105263	3	0
4523406	941936	181	92	63	0	2	0.011049723756906077	0.6847826086956522	1	0
2412531	4647277	45	5	2	0	0	0.0	0.4	1	0
1457814	1268965	17	8	67	0	0	0.0	8.375	1	0
3599698	4543011	26	23	28	0	5	0.19230769230769232	1.2173913043478262	2	2
1024141	4027460	38	7	2951	0	0	0.0	421.57142857142856	2	0
621384	1834845	15	4	114	0	0	0.0	28.5	1	0
4224377	4792718	18	15	5	0	0	0.0	0.3333333333333333	1	0
1080735	4208530	208	191	25	0	0	0.0	0.13089005235602094	0	0
66184	3146357	107	24	1	0	0	0.0	0.041666666666666664	1	0
2866109	1185160	372	26	66	0	0	0.0	2.5384615384615383	4	0
1565437	1941961	105	14	151	0	0	0.0	10.785714285714286	3	0
3770739	2146118	57	33	13	0	0	0.0	0.3939393939393939	1	0
3021879	2006735	148	16	5	0	0	0.0	0.3125	1	0
3347565	4136500	1425	144	7	0	0	0.0	0.04861111111111111	3	0
3635535	2707591	138	22	162	0	4	0.028985507246376812	7.363636363636363	7	3
3256406	1259627	39	14	21	0	0	0.0	1.5	2	0
3003173	83060	1004	111	100	0	0	0.0	0.9009009009009009	5	0
2068160	2503097	104	43	414	0	13	0.125	9.627906976744185	3	6
2532633	2773159	13	7	4	0	0	0.0	0.5714285714285714	1	0
565730	1300681	151	365	54	0	0	0.0	0.14794520547945206	4	0
4085906	4473585	48	4	53	0	0	0.0	13.25	1	0
508883	2450373	116	76	16	0	0	0.0	0.21052631578947367	2	0
3809045	1479170	119	21	5	0	0	0.0	0.23809523809523808	1	0
3109285	2740962	109	6	2	0	0	0.0	0.3333333333333333	1	0
1291388	725467	88	44	26	0	0	0.0	0.5909090909090909	1	0
3127270	742626	458	54	319	0	5	0.010917030567685589	5.907407407407407	17	2
2039946	434888	17	91	335	0	0	0.0	3.681318681318681	1	2
3619460	1962884	199	46	404	0	18	0.09045226130653267	8.782608695652174	15	10
567973	3643389	442	91	146	0	10	0.02262443438914027	1.6043956043956045	6	0
195401	343878	286	65	184	0	0	0.0	2.830769230769231	12	0
2179405	1698119	5	5	471	0	0	0.0	94.2	2	0
2504706	2495626	17	2	4	0	0	0.0	2.0	1	0
2635029	3829055	100	21	204	0	0	0.0	9.714285714285714	1	0
1559310	3668625	44	13	189	0	0	0.0	14.538461538461538	1	0
4067006	2550563	68	17	273	0	3	0.04411764705882353	16.058823529411764	15	0
3412320	4635772	27	55	1	0	0	0.0	0.01818181818181818	1	0
3518693	3294915	262	67	538	0	3	0.011450381679389313	8.029850746268657	4	2
748701	2612616	279	152	25	0	0	0.0	0.16447368421052633	3	0
2977499	1806793	2	2	5	0	1	0.5	2.5	1	1
2144660	1119396	3108	427	78	0	0	0.0	0.18266978922716628	26	0
1872442	4433555	438	29	16	0	0	0.0	0.5517241379310345	8	0
3086050	2086351	43	39	7	0	0	0.0	0.1794871794871795	1	0
4480843	2158800	271	58	97	0	0	0.0	1.6724137931034482	1	0
2142667	3243066	246	34	121	0	0	0.0	3.5588235294117645	3	0
4547692	3173314	227	24	1	0	0	0.0	0.041666666666666664	1	0
2332074	2124635	289	40	60	0	7	0.02422145328719723	1.5	1	0
629444	1570327	82	12	2	0	0	0.0	0.16666666666666666	2	0
1021376	1499238	74	19	1	0	0	0.0	0.05263157894736842	0	0
627508	4340121	41	9	27	0	0	0.0	3.0	2	0
2507470	2884402	1	2	47	0	0	0.0	23.5	1	0
15681	450468	145	9	15	0	0	0.0	1.6666666666666667	0	0
192395	3726762	102	59	95	0	1	0.00980392156862745	1.6101694915254237	1	0
3541155	869402	226	227	14	0	1	0.004424778761061947	0.06167400881057269	1	0
658960	4609800	23	10	66	0	0	0.0	6.6	1	0
3539650	3165520	2264	194	41	0	0	0.0	0.211340206185567	3	0
840289	1925962	23	3	4	0	0	0.0	1.3333333333333333	0	0
491505	2685696	546	202	11	0	0	0.0	0.054455445544554455	2	0
3414168	766359	296	655	2	0	0	0.0	0.0030534351145038168	1	0
528615	3458992	129	21	305	0	0	0.0	14.523809523809524	2	0
1228327	1868559	84	27	121	0	0	0.0	4.481481481481482	1	0
2944278	3234099	75	4	68	0	0	0.0	17.0	2	0
2011824	3402731	3	4	3654	0	0	0.0	913.5	0	0
1698708	1698708	2	4	4	0	2	1.0	1.0	2	2
3475115	1630830	29	22	8	0	0	0.0	0.36363636363636365	1	0
1839776	4555991	14	3	12	0	0	0.0	4.0	1	0
4758078	1282718	23	10	71	0	0	0.0	7.1	2	0
1153744	3471457	323	317	3	0	0	0.0	0.00946372239747634	1	0
165140	3188095	13	5	142	0	0	0.0	28.4	1	0
2391752	1686207	98	1458	28	0	0	0.0	0.019204389574759947	2	0
2087206	959538	1349	95	57	0	0	0.0	0.6	3	0
970691	1501723	662	64	21	0	14	0.021148036253776436	0.328125	10	3
3552008	2587229	265	13	174	0	0	0.0	13.384615384615385	1	0
3533303	4443838	163	29	16	0	0	0.0	0.5517241379310345	5	0
3258271	1448332	240	81	299	0	17	0.07083333333333333	3.691358024691358	22	10
1338610	2965172	62	8	20	0	0	0.0	2.5	2	0
448272	1052278	171	5	14	0	0	0.0	2.8	1	0
3869033	67536	48	28	442	0	3	0.0625	15.785714285714286	5	0
1900542	486334	266	62	32	0	0	0.0	0.5161290322580645	4	0
2581621	69174	26	14	199	0	7	0.2692307692307692	14.214285714285714	15	1
4062158	3872420	116	43	442	0	4	0.034482758620689655	10.279069767441861	13	1
1355723	2308770	172	26	652	0	13	0.0755813953488372	25.076923076923077	17	2
3037367	4115357	1	1	1	0	0	0.0	1.0	1	0
621384	408351	15	4	4	0	0	0.0	1.0	1	0
2042461	712652	78	23	126	0	0	0.0	5.478260869565218	1	0
1673023	3134099	244	54	51	0	0	0.0	0.9444444444444444	1	0
2404874	1454180	74	42	169	0	0	0.0	4.023809523809524	1	0
505578	2773815	23	2	5	0	0	0.0	2.5	1	0
1832467	412904	4	10	30	0	0	0.0	3.0	1	0
2963682	2795472	183	41	150	0	4	0.02185792349726776	3.658536585365854	4	2
3412378	2552763	579	248	44	0	0	0.0	0.1774193548387097	4	0
2816710	3818661	35	23	38	0	6	0.17142857142857143	1.6521739130434783	12	6
2371780	631517	467	167	4	0	0	0.0	0.023952095808383235	1	0
1767920	1192480	36	22	397	0	3	0.08333333333333333	18.045454545454547	2	1
3454968	754500	101	23	44	0	5	0.04950495049504951	1.9130434782608696	2	3
4363891	712652	2	1	126	0	0	0.0	126.0	0	0
441416	2995314	238	147	25	0	0	0.0	0.17006802721088435	1	0
2857415	3027949	84	27	219	0	0	0.0	8.11111111111111	2	0
787474	41580	142	71	1	0	0	0.0	0.014084507042253521	1	0
1865154	1572057	3	16	29	0	0	0.0	1.8125	1	0
4164891	835556	122	69	295	0	8	0.06557377049180328	4.27536231884058	3	5
1422030	3539185	407	31	1145	0	1	0.002457002457002457	36.935483870967744	19	0
4823705	1763368	67	27	133	0	3	0.04477611940298507	4.925925925925926	2	2
2620570	246482	76	41	21	0	0	0.0	0.5121951219512195	1	0
2693173	793511	251	18	447	0	19	0.07569721115537849	24.833333333333332	2	3
2830654	3875269	10	5	249	0	5	0.5	49.8	4	3
1382072	1382072	5	4	4	0	5	1.0	1.0	3	3
2229640	2813833	113	23	23	0	0	0.0	1.0	1	0
63018	2828031	5	3	4	0	0	0.0	1.3333333333333333	1	0
4064747	4116385	49	26	32	0	11	0.22448979591836735	1.2307692307692308	11	7
1631864	3428308	437	59	4	0	0	0.0	0.06779661016949153	1	0
2607898	2918900	622	29	44	0	0	0.0	1.5172413793103448	1	0
667946	3794436	208	13	18	0	0	0.0	1.3846153846153846	3	0
1863442	4455512	3	13	11	0	2	0.6666666666666666	0.8461538461538461	1	1
515423	2980665	61	24	23	0	0	0.0	0.9583333333333334	4	0
4717055	1824878	6	31	330	0	0	0.0	10.64516129032258	0	0
2324324	1244218	1092	376	74	0	0	0.0	0.19680851063829788	22	0
288937	2819798	1	3	21	0	1	1.0	7.0	1	1
3248465	681491	21	17	35	0	0	0.0	2.0588235294117645	0	0
2926344	1564810	49	12	47	0	0	0.0	3.9166666666666665	2	0
2604190	807945	1011	129	13	0	0	0.0	0.10077519379844961	3	0
1978397	475145	248	41	60	0	0	0.0	1.4634146341463414	5	0
3264587	2647554	2	3	318	0	1	0.5	106.0	0	1
1208549	491069	187	84	42	0	0	0.0	0.5	5	0
1431053	2891499	35	2	56	0	0	0.0	28.0	0	0
2962391	271364	241	2532	1541	0	4	0.016597510373443983	0.608609794628752	14	12
3310125	4052820	330	90	1	0	0	0.0	0.011111111111111112	1	0
465946	747408	1468	258	455	0	0	0.0	1.7635658914728682	25	0
4305869	3815269	1	32	213	0	1	1.0	6.65625	1	0
4207203	773663	119	82	118	0	0	0.0	1.4390243902439024	1	0
1673359	1728624	206	58	44	0	0	0.0	0.7586206896551724	11	0
3755697	4027460	350	76	2951	0	2	0.005714285714285714	38.828947368421055	13	1
2633279	2209135	35	39	290	0	0	0.0	7.435897435897436	1	0
742766	1895135	647	71	12	0	0	0.0	0.16901408450704225	2	0
3767456	4088798	50	259	189	0	0	0.0	0.7297297297297297	2	0
1086877	2876067	1333	193	10	0	0	0.0	0.05181347150259067	2	0
1542980	3472133	6	2	6	0	0	0.0	3.0	2	0
4727647	4027460	198	562	2951	0	0	0.0	5.250889679715303	9	0
2850494	3006727	202	29	19	0	0	0.0	0.6551724137931034	1	0
1802072	8009	164	119	476	0	0	0.0	4.0	7	0
2351271	2306235	9	5	286	0	0	0.0	57.2	1	0
556195	366983	20	31	34	0	15	0.75	1.096774193548387	6	16
2290951	2544030	96	43	185	0	15	0.15625	4.3023255813953485	10	7
4044558	2525089	266	41	15	0	0	0.0	0.36585365853658536	1	0
4350722	3772378	1956	333	15	0	0	0.0	0.04504504504504504	4	0
2558953	3447936	7	4	11	0	0	0.0	2.75	0	0
308865	240791	304	127	63	0	0	0.0	0.49606299212598426	11	0
3768340	1899308	96	98	212	0	0	0.0	2.163265306122449	1	0
3349661	944330	937	166	2	0	0	0.0	0.012048192771084338	1	0
4079946	1203129	50	32	61	0	15	0.3	1.90625	12	12
4854607	1834839	93	91	5	0	0	0.0	0.054945054945054944	1	0
3430979	4103612	16	3	932	0	3	0.1875	310.6666666666667	2	1
3709824	3165977	450	165	85	0	0	0.0	0.5151515151515151	14	0
4408283	4065988	6	2	3	0	0	0.0	1.5	0	0
2616483	2839912	72	19	9	0	0	0.0	0.47368421052631576	1	0
3472565	3336957	38	32	1	0	0	0.0	0.03125	1	0
4772560	269867	126	26	3	0	0	0.0	0.11538461538461539	0	0
808752	3143946	1	7	172	0	1	1.0	24.571428571428573	1	1
1936484	51940	20	165	17	0	0	0.0	0.10303030303030303	1	0
3726219	2162584	130	13	3	0	0	0.0	0.23076923076923078	1	0
4703578	2325086	375	2	1	0	0	0.0	0.5	0	0
2563582	1834830	180	259	4	0	0	0.0	0.015444015444015444	1	0
61483	3922053	167	46	3	0	1	0.005988023952095809	0.06521739130434782	1	1
4496394	3364273	7	7	40	0	1	0.14285714285714285	5.714285714285714	1	1
2036104	1988362	91	31	46	0	0	0.0	1.4838709677419355	1	0
3650719	4352899	3	9	5	0	0	0.0	0.5555555555555556	1	0
2750350	1456875	41	2	9	0	0	0.0	4.5	2	0
1477241	1477241	21	2	2	0	21	1.0	1.0	2	2
172434	722928	74	10	50	0	0	0.0	5.0	7	0
158772	1460327	17	297	18	0	0	0.0	0.06060606060606061	1	0
3985664	3436320	124	23	8	0	0	0.0	0.34782608695652173	0	0
3294217	3937193	621	89	270	0	168	0.27053140096618356	3.033707865168539	40	54
973362	2178411	26	14	77	0	5	0.19230769230769232	5.5	2	2
1184638	2809045	56	30	234	0	0	0.0	7.8	0	0
1906908	3925270	20	9	96	0	12	0.6	10.666666666666666	12	6
4297187	2894672	30	10	3	0	0	0.0	0.3	1	0
3320003	760325	177	96	3	0	0	0.0	0.03125	1	0
2178411	4755384	35	77	27	0	15	0.42857142857142855	0.35064935064935066	9	21
2679835	1982068	29	7	281	0	3	0.10344827586206896	40.142857142857146	5	1
4866488	28346	1117	117	142	0	118	0.10564010743061773	1.2136752136752136	20	30
1006924	2535744	53	158	12	0	0	0.0	0.0759493670886076	1	0
4581618	2092453	31	47	45	0	0	0.0	0.9574468085106383	3	0
4533523	4433612	213	224	90	0	36	0.16901408450704225	0.4017857142857143	28	28
4299705	301753	200	31	178	0	0	0.0	5.741935483870968	8	0
1740771	2097685	23	10	933	0	0	0.0	93.3	0	0
3587014	721277	1983	215	72	0	0	0.0	0.33488372093023255	4	0
4312522	2540196	152	100	35	0	0	0.0	0.35	1	0
3081110	1624493	517	31	66	0	0	0.0	2.129032258064516	4	0
3387338	2940595	1	21	96	0	0	0.0	4.571428571428571	1	0
4229194	2921791	59	47	453	0	0	0.0	9.638297872340425	2	0
2078186	2443765	1094	101	2	0	0	0.0	0.019801980198019802	1	0
4754247	2068253	628	682	40	0	0	0.0	0.05865102639296188	10	0
2011824	69174	3	4	199	0	3	1.0	49.75	2	1
1876786	941608	58	79	11	0	0	0.0	0.13924050632911392	2	0
4468670	1821035	409	71	1794	0	1	0.0024449877750611247	25.267605633802816	22	0
2162483	1053427	286	146	34	0	0	0.0	0.2328767123287671	3	0
2091600	1149663	17	6	66	0	0	0.0	11.0	1	0
1584171	1939510	456	104	74	0	43	0.09429824561403509	0.7115384615384616	23	19
1296381	3487356	48	13	98	0	4	0.08333333333333333	7.538461538461538	2	2
493871	4135599	54	6	1648	0	1	0.018518518518518517	274.6666666666667	1	0
4641209	1235670	247	21	151	0	0	0.0	7.190476190476191	3	0
2472037	2168218	182	60	404	0	12	0.06593406593406594	6.733333333333333	10	13
2536245	443768	1334	104	5	0	0	0.0	0.04807692307692308	1	0
1081607	3172304	493	29	2	0	0	0.0	0.06896551724137931	1	0
89426	3916092	2711	184	21	0	0	0.0	0.11413043478260869	3	0
1556988	1255401	148	16	21	0	0	0.0	1.3125	0	0
2427353	3454055	158	49	2914	0	1	0.006329113924050633	59.46938775510204	9	0
4533523	2667114	213	224	54	0	46	0.215962441314554	0.24107142857142858	25	36
1084944	2134137	282	119	5	0	0	0.0	0.04201680672268908	0	0
2989322	2278231	106	103	11	0	0	0.0	0.10679611650485436	1	0
3787429	4467395	438	127	2084	0	204	0.4657534246575342	16.409448818897637	109	107
886382	2842914	243	131	62	0	18	0.07407407407407407	0.4732824427480916	6	19
2857094	4487611	631	30	350	0	7	0.011093502377179081	11.666666666666666	10	0
4386719	1106963	12	2	60	0	0	0.0	30.0	1	0
3357903	168167	1262	268	2	0	0	0.0	0.007462686567164179	1	0
694996	1206310	120	35	50	0	0	0.0	1.4285714285714286	1	0
1441303	1448332	491	30	299	0	10	0.020366598778004074	9.966666666666667	19	3
1445388	396086	156	48	30	0	0	0.0	0.625	1	0
808896	258288	519	35	28	0	0	0.0	0.8	4	0
4023555	4866537	60	38	162	0	0	0.0	4.2631578947368425	2	0
1695288	2209135	111	37	290	0	1	0.009009009009009009	7.837837837837838	2	0
4288294	2364081	205	61	245	0	0	0.0	4.016393442622951	1	0
4711264	4217737	293	29	67	0	0	0.0	2.310344827586207	1	0
2216865	1506770	98	15	381	0	0	0.0	25.4	2	0
4519943	2726312	5	8	12	0	0	0.0	1.5	3	0
3710532	3028371	54	14	87	0	4	0.07407407407407407	6.214285714285714	3	3
2575273	3531820	31	14	15	0	0	0.0	1.0714285714285714	2	0
4184779	2885592	427	240	85	0	23	0.053864168618266976	0.3541666666666667	16	22
3779605	1647412	142	18	44	0	0	0.0	2.4444444444444446	1	0
1893666	4038309	112	47	360	0	2	0.017857142857142856	7.659574468085107	11	1
2539663	4075641	14	3	103	0	1	0.07142857142857142	34.333333333333336	2	1
889700	265357	77	4	244	0	5	0.06493506493506493	61.0	7	1
2773460	2942372	158	151	15	0	31	0.1962025316455696	0.09933774834437085	2	25
4837099	3580469	2	3	6	0	0	0.0	2.0	1	0
3929791	2950311	6	3	807	0	1	0.16666666666666666	269.0	1	1
2042595	2719005	269	38	1	0	0	0.0	0.02631578947368421	1	0
817523	3289937	268	46	57	0	0	0.0	1.2391304347826086	2	0
1863442	1140134	3	13	311	0	1	0.3333333333333333	23.923076923076923	1	4
3198099	2323812	538	191	31	0	0	0.0	0.16230366492146597	2	0
1300073	851103	18	18	58	0	0	0.0	3.2222222222222223	1	0
3133671	786930	226	155	485	0	0	0.0	3.129032258064516	5	0
1205527	1378976	135	95	136	0	19	0.14074074074074075	1.431578947368421	16	11
644301	3986583	511	442	39	0	0	0.0	0.08823529411764706	2	0
1706967	3353352	51	28	25	0	7	0.13725490196078433	0.8928571428571429	8	4
1389880	1549114	98	58	4	0	0	0.0	0.06896551724137931	1	0
998989	2218663	48	5	84	0	0	0.0	16.8	1	0
2548407	3778528	58	3	3	0	0	0.0	1.0	0	0
447738	4184573	24	3	22	0	0	0.0	7.333333333333333	1	0
2933546	613338	158	297	1805	0	0	0.0	6.077441077441078	29	0
3399413	3625953	35	11	5	0	1	0.02857142857142857	0.45454545454545453	2	1
3264812	3902385	4	29	81	0	0	0.0	2.793103448275862	1	0
162775	3817263	134	72	17	0	0	0.0	0.2361111111111111	2	0
151497	3173703	305	118	5	0	0	0.0	0.0423728813559322	2	0
3734589	3745188	214	5	2	0	0	0.0	0.4	2	0
2876762	569301	420	85	3	0	0	0.0	0.03529411764705882	1	0
4391885	895319	82	25	31	0	0	0.0	1.24	4	0
4540552	4146989	40	24	15	0	0	0.0	0.625	1	0
1284839	4208653	633	158	1820	0	172	0.2717219589257504	11.518987341772151	89	89
2524671	127010	7015	140	10	0	0	0.0	0.07142857142857142	4	0
1679760	4596950	805	317	42	0	0	0.0	0.13249211356466878	8	0
662124	3954325	538	96	1743	0	56	0.10408921933085502	18.15625	32	28
881488	1245157	9	45	25	0	5	0.5555555555555556	0.5555555555555556	4	13
2542828	3941926	174	35	76	0	0	0.0	2.1714285714285713	2	0
3473583	2699518	385	305	34	0	0	0.0	0.11147540983606558	2	0
2110156	2140623	415	51	52	0	0	0.0	1.0196078431372548	8	0
364525	1864675	37	10	46	0	15	0.40540540540540543	4.6	4	4
4421863	1681422	240	161	92	0	2	0.008333333333333333	0.5714285714285714	3	1
2271380	2442017	129	51	6	0	0	0.0	0.11764705882352941	2	0
20688	4850122	103	24	2	0	0	0.0	0.08333333333333333	1	0
3593681	3787031	173	47	32	0	0	0.0	0.6808510638297872	5	0
2668689	2668689	146	6	6	0	146	1.0	1.0	4	4
1011864	527868	113	24	39	0	0	0.0	1.625	4	0
1700814	2904571	25	6	9	0	0	0.0	1.5	1	0
1692218	1844296	1	12	319	0	0	0.0	26.583333333333332	0	0
102106	4836679	170	6	446	0	58	0.3411764705882353	74.33333333333333	38	0
1011512	837975	21	14	1	0	0	0.0	0.07142857142857142	1	0
4084076	1559937	56	12	21	0	0	0.0	1.75	0	0
2169574	1974409	99	71	686	0	12	0.12121212121212122	9.661971830985916	15	5
1120505	4376234	57	17	94	0	5	0.08771929824561403	5.529411764705882	4	2
4327222	889330	187	42	148	0	15	0.08021390374331551	3.5238095238095237	7	14
3682366	3550635	401	86	3	0	0	0.0	0.03488372093023256	1	0
2025264	1967734	80	8	952	0	0	0.0	119.0	4	0
2964069	3630524	257	121	641	0	22	0.08560311284046693	5.297520661157025	20	10
1532667	3694068	133	21	6	0	0	0.0	0.2857142857142857	2	0
2115035	4002238	1052	173	3	0	0	0.0	0.017341040462427744	1	0
1191020	1055009	112	263	124	0	0	0.0	0.4714828897338403	0	0
132568	2742969	4	5	55	0	1	0.25	11.0	1	0
2430542	3925318	38	20	12	0	1	0.02631578947368421	0.6	1	1
398324	2507328	280	100	7	0	0	0.0	0.07	1	0
3712501	4268125	217	65	8	0	0	0.0	0.12307692307692308	1	0
